,Building_1,Building_2,Building_3,Building_4,Building_5,Building_6,Building_7,Building_8,Building_9,Building_10,Building_11,Building_12,Building_13,Building_14,Building_15,Building_16,Building_17
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.12333405483,-0.19860960483,-1.449e-08,-0.27939135483,-0.0747514901699999,-0.171757215,-0.129214575,-1.449e-08,-0.11836398483,-0.07979321322,-0.10009450017,-1.449e-08,-0.203693175,-0.04823238483,-1.449e-08,-0.12981591,-0.12117745017
2,-0.12093354,-0.159571125,-1.449e-08,-0.06894583983,-0.072891945,-0.1754159399999999,-0.2066274,-1.449e-08,-0.13454447517,-0.04826377017,-0.099799875,-1.449e-08,-0.17206392483,-0.1065449699999999,-1.449e-08,-0.09105757983,-0.13953628017
3,-0.12145035483,-0.0787120998299999,-1.449e-08,-0.06639800517,-0.077659155,-0.21909121983,-0.033986295,-1.449e-08,-0.05811456483,-0.0467527964399999,-0.09180381483,-1.449e-08,-0.1594093151699999,-0.32196297483,-1.449e-08,-0.08709939,-0.12397402017
4,-0.21422498517,-0.07865654517,-1.449e-08,-0.06462781983,-0.07427815983,-0.3706372901699999,-0.03409497,-1.449e-08,-0.140241465,-0.04645494,-0.09806992839,-1.449e-08,-0.18077241483,-0.129779685,-1.449e-08,-0.09269735517,-0.13903155
5,-0.18202338,-0.2191515851699999,-1.4489999991326382e-08,-0.06750649017,-0.04393609983,-0.13662379017,-0.04271893983,-1.4489999994795829e-08,-0.05768227017,-0.0479892716099999,-0.089903205,-1.4489999987856935e-08,-0.11501920017,-0.04790152017,-1.449e-08,-0.09491432517,-0.126171675
6,-0.26248635,-0.047273625,0.0018825408000000105,-0.09232062966,-0.05485672017,-0.10528434,-0.03878973,0.002278145400000075,-0.1401183,-0.09580546017,-0.21203540127,0.0031521407999999993,-0.136532025,-0.072370305,-1.449e-08,-0.25272974034,-0.11904500033999998
7,-0.05256006965999998,-0.08123335983,0.009432293099999947,-0.1012778549999999,-0.03981127499999996,-0.0283086203399999,-0.079311015,0.006789599999999999,-0.11825530983,-0.06296145533999999,-0.23033304,-0.010727425169999999,-0.16242807483,-0.4641654149999999,-0.0100512348299999,-0.17355880017,0.012907602300000027
8,0.03380424540000001,-0.1622131301699999,0.0023827977000000135,-0.31190691483,0.004835754600000086,-0.0936223098299999,-0.0452619348299999,0.03408944309999995,-0.2343540149999999,0.016773134100000017,-0.0334638580499999,-0.04804884,-0.19271941983,0.000492197700000055,-0.07177863483,-0.05031652499999992,0.06772464539999994
9,0.08175580230000004,-0.10871847,0.060039190800000086,-0.24473850534,0.0175593477,-0.19086469983,-0.0585975599999999,0.026875500000000087,-0.31316753034,0.061730850000000066,-0.032515559999999985,-0.14279654466,-0.0391181603399999,0.02789783850000001,-0.17615493,0.040521395399999945,0.061891847699999974
